"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2015-03-20 18:48:47,-83.1524,40.081077,0,0,"281.0",46
"2",2015-03-20 18:48:48,-83.152291,40.08098,1,14.2404154424359,"281.0",46
"3",2015-03-20 18:48:50,-83.152213,40.080906,3,24.8232469883485,"281.0",46
"4",2015-03-20 18:48:54,-83.152078,40.080927,7,36.5570370248038,"281.0",46
"5",2015-03-20 18:48:58,-83.151951,40.080933,11,47.3948022509086,"281.0",46
"6",2015-03-20 18:49:02,-83.151812,40.080955,15,59.4847040705349,"280.8",46
"7",2015-03-20 18:49:06,-83.151669,40.080965,19,71.7154200922278,"280.6",46
"8",2015-03-20 18:49:10,-83.151527,40.080969,23,83.8183894160436,"280.5",46
"9",2015-03-20 18:49:14,-83.151387,40.080976,27,95.7682486021353,"280.3",46
"10",2015-03-20 18:49:18,-83.151241,40.080985,31,108.244012759989,"280.1",46
"11",2015-03-20 18:49:22,-83.151101,40.080995,35,120.22028325548,"279.9",46
"12",2015-03-20 18:49:26,-83.150957,40.081004,39,132.526252866761,"279.6",46
"13",2015-03-20 18:49:30,-83.150809,40.081012,43,145.163485761418,"279.4",46
"14",2015-03-20 18:49:34,-83.15067,40.081022,47,157.054948509622,"279.1",46
"15",2015-03-20 18:49:38,-83.150525,40.081033,51,169.465792460918,"278.8",46
"16",2015-03-20 18:49:42,-83.150388,40.081046,55,181.224077311827,"278.5",46
"17",2015-03-20 18:49:46,-83.150251,40.081054,59,192.926899947433,"278.5",46
"18",2015-03-20 18:49:50,-83.150113,40.081065,63,204.744573148931,"278.2",46
"19",2015-03-20 18:49:54,-83.149971,40.08108,67,216.954050910757,"277.9",46
"20",2015-03-20 18:49:58,-83.149831,40.081109,71,229.307718866557,"277.6",46
"21",2015-03-20 18:50:01,-83.149712,40.081119,74,239.504406654511,"277.4",46
"22",2015-03-20 18:50:05,-83.149576,40.081165,78,252.169461438337,"277.1",46
"23",2015-03-20 18:50:09,-83.149443,40.081193,82,263.918622463036,"276.9",46
