"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2016-05-18 21:13:51,-83.152287,40.081042,0,0,"280.8",88
"2",2016-05-18 21:13:53,-83.152252,40.080951,2,10.5596108570122,"280.8",88
"3",2016-05-18 21:13:56,-83.152141,40.080904,5,21.3651254912675,"280.7",88
"4",2016-05-18 21:13:59,-83.152021,40.080939,8,32.3034950634591,"280.7",88
"5",2016-05-18 21:14:02,-83.151904,40.08098,11,43.264356842833,"280.6",88
"6",2016-05-18 21:14:06,-83.151752,40.081015,15,56.7844334554603,"280.5",88
"7",2016-05-18 21:14:09,-83.151633,40.08103,18,67.0568100827461,"280.4",88
"8",2016-05-18 21:14:12,-83.151486,40.081045,21,79.6882987001775,"280.3",88
"9",2016-05-18 21:14:15,-83.151348,40.081062,24,91.5937296100153,"280.1",88
"10",2016-05-18 21:14:18,-83.151211,40.081076,27,103.366228470886,"279.9",88
"11",2016-05-18 21:14:21,-83.151067,40.081085,30,115.672183541445,"279.7",88
"12",2016-05-18 21:14:24,-83.150919,40.081096,33,128.337317404529,"279.5",88
"13",2016-05-18 21:14:27,-83.150774,40.081106,36,140.737659563422,"279.3",88
"14",2016-05-18 21:14:30,-83.150632,40.081114,39,152.865151858988,"279.0",88
"15",2016-05-18 21:14:33,-83.150486,40.081121,42,165.324988296482,"278.8",88
"16",2016-05-18 21:14:36,-83.150334,40.081128,45,178.294908118246,"278.5",88
"17",2016-05-18 21:14:39,-83.150182,40.081137,48,191.280104525085,"278.3",88
"18",2016-05-18 21:14:42,-83.150055,40.081149,51,202.179405517717,"278.1",88
"19",2016-05-18 21:14:45,-83.149907,40.081167,54,214.943451999502,"277.9",88
"20",2016-05-18 21:14:48,-83.149749,40.081186,57,228.566172720298,"277.6",88
"21",2016-05-18 21:14:51,-83.149606,40.081204,60,240.909802851657,"277.5",88
"22",2016-05-18 21:14:54,-83.149484,40.081254,63,252.697850436822,"277.3",88
"23",2016-05-18 21:14:57,-83.149349,40.08128,66,264.555025234218,"277.2",88
"24",2016-05-18 21:15:00,-83.149209,40.081269,69,276.542105750093,"277.0",88
"25",2016-05-18 21:15:03,-83.149095,40.081229,72,287.22426062103,"276.9",88
"26",2016-05-18 21:15:06,-83.148961,40.081234,75,298.651159779075,"276.9",88
"27",2016-05-18 21:15:09,-83.148814,40.081245,78,311.2314937774,"276.8",88
"28",2016-05-18 21:15:12,-83.148672,40.081256,81,323.388048029402,"276.8",88
"29",2016-05-18 21:15:15,-83.148523,40.081267,84,336.137928117902,"276.8",88
"30",2016-05-18 21:15:18,-83.148366,40.081289,87,349.732669476339,"276.8",88
"31",2016-05-18 21:15:21,-83.148221,40.081307,90,362.244400670903,"276.7",88
"32",2016-05-18 21:15:24,-83.148066,40.081316,93,375.484338262387,"276.7",88
"33",2016-05-18 21:15:27,-83.147935,40.081325,96,386.687026234495,"276.7",88
"34",2016-05-18 21:15:30,-83.147796,40.081337,99,398.601338751563,"276.7",88
"35",2016-05-18 21:15:33,-83.147652,40.08136,102,411.130783070618,"276.7",88
"36",2016-05-18 21:15:36,-83.147516,40.081374,105,422.818812421095,"276.6",88
"37",2016-05-18 21:15:39,-83.147382,40.081395,108,434.46907091612,"276.6",88
"38",2016-05-18 21:15:42,-83.14722,40.08141,111,448.367915745403,"276.5",88
"39",2016-05-18 21:15:45,-83.14707,40.081418,114,461.175003599753,"276.4",88
"40",2016-05-18 21:15:48,-83.14693,40.081437,117,473.285476224135,"276.3",88
"41",2016-05-18 21:15:51,-83.146801,40.081463,120,484.647721406304,"276.2",88
"42",2016-05-18 21:15:54,-83.146658,40.081473,123,496.878346928342,"276.1",88
"43",2016-05-18 21:15:57,-83.146512,40.081486,126,509.397648952841,"276.0",88
"44",2016-05-18 21:16:00,-83.14637,40.081508,129,521.737789091527,"275.9",88
"45",2016-05-18 21:16:03,-83.146225,40.081524,132,534.215760993874,"275.9",88
"46",2016-05-18 21:16:06,-83.146085,40.081535,135,546.202797083396,"275.8",88
"47",2016-05-18 21:16:09,-83.14593,40.081553,138,559.555924810885,"275.8",88
"48",2016-05-18 21:16:12,-83.145795,40.081564,141,571.119396864962,"275.7",88
"49",2016-05-18 21:16:15,-83.145659,40.081568,144,582.711578736067,"275.7",88
"50",2016-05-18 21:16:18,-83.145509,40.081582,147,595.582339207859,"275.7",88
"51",2016-05-18 21:16:21,-83.145368,40.081588,150,607.610390219757,"275.8",88
"52",2016-05-18 21:16:24,-83.145225,40.081586,153,619.792263940881,"275.8",88
"53",2016-05-18 21:16:27,-83.14508,40.081593,156,632.167008522994,"275.9",88
"54",2016-05-18 21:16:30,-83.144951,40.081592,159,643.15497879152,"275.9",88
"55",2016-05-18 21:16:33,-83.144815,40.081613,162,654.972133651164,"276.0",88
"56",2016-05-18 21:16:36,-83.144675,40.081637,165,667.192076716251,"276.1",88
"57",2016-05-18 21:16:39,-83.144549,40.081654,168,678.089529578084,"276.2",88
"58",2016-05-18 21:16:42,-83.144481,40.08157,171,689.088766530031,"276.3",88
"59",2016-05-18 21:16:45,-83.14446,40.081445,174,703.118189954933,"276.4",88
"60",2016-05-18 21:16:48,-83.144431,40.081315,177,717.799007777515,"276.5",88
"61",2016-05-18 21:16:51,-83.14439,40.081194,180,731.713989990529,"276.5",88
"62",2016-05-18 21:16:54,-83.144347,40.08107,183,745.995225842825,"276.6",88
"63",2016-05-18 21:16:57,-83.144308,40.080963,186,758.360932845693,"276.7",88
"64",2016-05-18 21:17:00,-83.144288,40.080858,189,770.172960671367,"276.8",88
"65",2016-05-18 21:17:03,-83.144273,40.080756,192,781.599201664799,"276.9",88
"66",2016-05-18 21:17:06,-83.144266,40.080643,195,794.192426086648,"277.0",88
"67",2016-05-18 21:17:09,-83.144265,40.080533,198,806.437866301164,"277.1",88
"68",2016-05-18 21:17:12,-83.144271,40.080433,201,817.581539973006,"277.2",88
"69",2016-05-18 21:17:15,-83.144355,40.080367,204,827.836764609709,"277.3",88
"70",2016-05-18 21:17:18,-83.144518,40.080345,207,841.934675546997,"277.4",88
"71",2016-05-18 21:17:21,-83.144675,40.080348,210,855.311359430742,"277.4",88
"72",2016-05-18 21:17:24,-83.1448,40.080334,213,866.071725250023,"277.5",88
"73",2016-05-18 21:17:27,-83.144872,40.08024,216,878.200411867817,"277.5",88
"74",2016-05-18 21:17:30,-83.144855,40.080123,219,891.305034698546,"277.6",88
"75",2016-05-18 21:17:32,-83.144826,40.080033,221,901.623793819745,"277.6",88
"76",2016-05-18 21:17:34,-83.144795,40.079943,223,911.984652563816,"277.6",88
"77",2016-05-18 21:17:37,-83.14476,40.079829,226,925.020529528099,"277.6",88
"78",2016-05-18 21:17:40,-83.144722,40.07971,229,938.657232418994,"277.6",88
"79",2016-05-18 21:17:43,-83.144778,40.079598,232,952.006284869615,"277.6",88
"80",2016-05-18 21:17:46,-83.144853,40.079501,235,964.552437205864,"277.5",88
"81",2016-05-18 21:17:49,-83.144845,40.079379,238,978.150498874022,"277.6",88
"82",2016-05-18 21:17:52,-83.144804,40.07926,241,991.850106505394,"277.6",88
"83",2016-05-18 21:17:55,-83.144763,40.079154,244,1004.15590207543,"277.6",88
"84",2016-05-18 21:17:58,-83.144764,40.079051,247,1015.62212599934,"277.6",88
"85",2016-05-18 21:18:01,-83.144818,40.078963,250,1026.44431479729,"277.7",88
"86",2016-05-18 21:18:04,-83.144982,40.078937,253,1040.7100341091,"277.8",88
"87",2016-05-18 21:18:06,-83.145103,40.07895,255,1051.11755545407,"277.9",88
"88",2016-05-18 21:18:09,-83.145272,40.07897,258,1065.68362092065,"278.0",88
"89",2016-05-18 21:18:12,-83.145405,40.078976,261,1077.03183058665,"278.1",88
"90",2016-05-18 21:18:15,-83.145554,40.078961,264,1089.83257515697,"278.3",88
"91",2016-05-18 21:18:18,-83.145698,40.078944,267,1102.24319462094,"278.4",88
"92",2016-05-18 21:18:21,-83.145862,40.078914,270,1116.60587829584,"278.6",88
"93",2016-05-18 21:18:24,-83.145994,40.078896,273,1128.02640428007,"278.7",88
"94",2016-05-18 21:18:27,-83.146146,40.078872,276,1141.24610361469,"278.8",88
"95",2016-05-18 21:18:30,-83.146289,40.078869,279,1153.43100595758,"278.9",88
"96",2016-05-18 21:18:33,-83.146448,40.078882,282,1167.05126181541,"279.0",88
"97",2016-05-18 21:18:36,-83.146594,40.078901,285,1179.66569595147,"279.1",88
"98",2016-05-18 21:18:39,-83.146753,40.078902,288,1193.20930583527,"279.2",88
"99",2016-05-18 21:18:42,-83.146912,40.078896,291,1206.76891877737,"279.2",88
"100",2016-05-18 21:18:45,-83.147052,40.07889,294,1218.71239916557,"279.2",88
"101",2016-05-18 21:18:48,-83.147215,40.078853,297,1233.19433423859,"279.2",88
"102",2016-05-18 21:18:51,-83.147361,40.078822,300,1246.10012407514,"279.2",88
"103",2016-05-18 21:18:54,-83.147505,40.078826,303,1258.3737143973,"279.2",88
"104",2016-05-18 21:18:57,-83.147642,40.078812,306,1270.14659546845,"279.1",88
"105",2016-05-18 21:19:00,-83.14777,40.078805,309,1281.07708524567,"279.1",88
"106",2016-05-18 21:19:03,-83.147921,40.078794,312,1293.99699940718,"279.0",88
"107",2016-05-18 21:19:06,-83.148075,40.078764,315,1307.53273511833,"279.0",88
"108",2016-05-18 21:19:09,-83.148221,40.078749,318,1320.08021478062,"279.0",88
"109",2016-05-18 21:19:12,-83.148354,40.078748,321,1331.40933601241,"278.9",88
"110",2016-05-18 21:19:15,-83.148506,40.078727,324,1344.56563670299,"278.9",88
"111",2016-05-18 21:19:18,-83.148629,40.078677,327,1356.42917742852,"278.9",88
"112",2016-05-18 21:19:21,-83.148698,40.078592,330,1367.56804456869,"278.9",88
"113",2016-05-18 21:19:24,-83.148702,40.078466,333,1381.59843787275,"278.9",88
"114",2016-05-18 21:19:27,-83.148694,40.078339,336,1395.7524257011,"279.0",88
"115",2016-05-18 21:19:30,-83.148743,40.078235,339,1408.0590121837,"279.0",88
"116",2016-05-18 21:19:33,-83.148834,40.078164,342,1419.12920640853,"279.1",88
"117",2016-05-18 21:19:36,-83.148945,40.078066,345,1433.56546581529,"279.2",88
"118",2016-05-18 21:19:39,-83.149019,40.077992,348,1443.93797123096,"279.2",88
"119",2016-05-18 21:19:42,-83.149133,40.077946,351,1454.91575805154,"279.3",88
"120",2016-05-18 21:19:45,-83.149265,40.077892,354,1467.66535467207,"279.3",88
"121",2016-05-18 21:19:48,-83.149403,40.077847,357,1480.4428649569,"279.3",88
"122",2016-05-18 21:19:51,-83.149545,40.077812,360,1493.15023727169,"279.3",88
"123",2016-05-18 21:19:54,-83.149688,40.077782,363,1505.78027372823,"279.3",88
"124",2016-05-18 21:19:57,-83.14983,40.077797,366,1517.99032917518,"279.3",88
"125",2016-05-18 21:20:00,-83.149974,40.077817,369,1530.45644535013,"279.2",88
"126",2016-05-18 21:20:03,-83.150119,40.077832,372,1542.91967805107,"279.2",88
"127",2016-05-18 21:20:06,-83.150268,40.077838,375,1555.62882163304,"279.1",88
"128",2016-05-18 21:20:09,-83.150421,40.077817,378,1568.86912423618,"279.0",88
"129",2016-05-18 21:20:12,-83.150563,40.077769,381,1582.09215215567,"279.0",88
"130",2016-05-18 21:20:15,-83.150699,40.077705,384,1595.69190402506,"278.9",88
"131",2016-05-18 21:20:18,-83.150828,40.07763,387,1609.49198303606,"278.9",88
"132",2016-05-18 21:20:21,-83.150963,40.077585,390,1622.03485566809,"278.8",88
"133",2016-05-18 21:20:24,-83.151108,40.077564,393,1634.60505724519,"278.8",88
"134",2016-05-18 21:20:27,-83.151259,40.077572,396,1647.49783894342,"278.8",88
"135",2016-05-18 21:20:30,-83.151399,40.077603,399,1659.912137286,"278.8",88
"136",2016-05-18 21:20:33,-83.151529,40.077661,402,1672.73021350765,"278.9",88
"137",2016-05-18 21:20:36,-83.151655,40.077707,405,1684.62172806029,"278.9",88
"138",2016-05-18 21:20:39,-83.151795,40.077721,408,1696.64813121128,"279.0",88
"139",2016-05-18 21:20:42,-83.151944,40.077697,411,1709.61788920292,"279.1",88
"140",2016-05-18 21:20:45,-83.152083,40.077654,414,1722.38872719556,"279.2",88
"141",2016-05-18 21:20:48,-83.152221,40.07761,417,1735.12304469885,"279.3",88
"142",2016-05-18 21:20:51,-83.152363,40.077607,420,1747.22302624781,"279.4",88
"143",2016-05-18 21:20:54,-83.15249,40.07766,423,1759.54502210531,"279.6",88
"144",2016-05-18 21:20:57,-83.152623,40.077715,426,1772.4223853103,"279.7",88
"145",2016-05-18 21:21:00,-83.152762,40.077757,429,1785.15190735257,"279.8",88
"146",2016-05-18 21:21:03,-83.152923,40.077768,432,1798.92020382487,"279.9",88
"147",2016-05-18 21:21:06,-83.153071,40.077757,435,1811.585950939,"280.0",88
"148",2016-05-18 21:21:09,-83.153213,40.077738,438,1823.86483323488,"280.1",88
"149",2016-05-18 21:21:12,-83.153351,40.077719,441,1835.80824166614,"280.1",88
"150",2016-05-18 21:21:15,-83.153487,40.077726,444,1847.41870102721,"280.1",88
"151",2016-05-18 21:21:18,-83.153623,40.07772,447,1859.02222067439,"280.2",88
"152",2016-05-18 21:21:21,-83.153772,40.077698,450,1871.94795298435,"280.2",88
"153",2016-05-18 21:21:24,-83.153917,40.077706,453,1884.3309090744,"280.1",88
"154",2016-05-18 21:21:27,-83.154048,40.077693,456,1895.58275151666,"280.1",88
"155",2016-05-18 21:21:30,-83.154172,40.07765,459,1907.17894882876,"280.0",88
"156",2016-05-18 21:21:33,-83.154261,40.077564,462,1919.39048138989,"279.9",88
"157",2016-05-18 21:21:36,-83.154325,40.077471,465,1931.09077562867,"279.8",88
"158",2016-05-18 21:21:39,-83.154376,40.077372,468,1942.93669026628,"279.7",88
"159",2016-05-18 21:21:42,-83.154414,40.077261,471,1955.71006441393,"279.6",88
"160",2016-05-18 21:21:45,-83.154392,40.077133,474,1970.08165663674,"279.5",88
"161",2016-05-18 21:21:47,-83.154369,40.077042,476,1980.39943553623,"279.4",88
"162",2016-05-18 21:21:49,-83.154356,40.076948,478,1990.92189505714,"279.3",88
"163",2016-05-18 21:21:52,-83.154306,40.076839,481,2003.78146717767,"279.2",88
"164",2016-05-18 21:21:55,-83.154172,40.07677,484,2017.53935994336,"279.1",88
"165",2016-05-18 21:21:57,-83.15405,40.076751,486,2028.14434409052,"279.1",88
"166",2016-05-18 21:22:00,-83.153905,40.076759,489,2040.52747149924,"279.0",88
"167",2016-05-18 21:22:03,-83.153748,40.076789,492,2054.31136553282,"279.0",88
"168",2016-05-18 21:22:06,-83.153592,40.076809,495,2067.78462024248,"279.0",88
"169",2016-05-18 21:22:09,-83.153436,40.076825,498,2081.19148590915,"279.0",88
"170",2016-05-18 21:22:12,-83.153299,40.076852,501,2093.24194653991,"279.1",88
"171",2016-05-18 21:22:15,-83.153247,40.076949,504,2104.91309170351,"279.1",88
"172",2016-05-18 21:22:18,-83.153259,40.077075,507,2118.97654255304,"279.1",88
"173",2016-05-18 21:22:21,-83.153177,40.077141,510,2129.11388696713,"279.2",88
"174",2016-05-18 21:22:23,-83.15306,40.077137,512,2139.0898033374,"279.2",88
"175",2016-05-18 21:22:25,-83.152941,40.077128,514,2149.27552904601,"279.3",88
"176",2016-05-18 21:22:27,-83.152817,40.077133,516,2159.85241439967,"279.3",88
"177",2016-05-18 21:22:29,-83.152699,40.07715,518,2170.08016919028,"279.3",88
"178",2016-05-18 21:22:32,-83.152549,40.077192,521,2183.68562003492,"279.3",88
"179",2016-05-18 21:22:35,-83.152413,40.07724,524,2196.44292337001,"279.2",88
"180",2016-05-18 21:22:38,-83.15227,40.077254,527,2208.72283497986,"279.2",88
"181",2016-05-18 21:22:41,-83.152114,40.077225,530,2222.39730728929,"279.1",88
"182",2016-05-18 21:22:43,-83.151998,40.077207,532,2232.4792167525,"279.1",88
"183",2016-05-18 21:22:46,-83.151837,40.077201,535,2246.20932054878,"279.0",88
"184",2016-05-18 21:22:49,-83.151685,40.077231,538,2259.58032201235,"278.9",88
"185",2016-05-18 21:22:52,-83.151548,40.077267,541,2271.91880814462,"278.9",88
"186",2016-05-18 21:22:55,-83.151403,40.077312,544,2285.2469820107,"278.9",88
"187",2016-05-18 21:22:58,-83.151275,40.077348,547,2296.86307554679,"278.8",88
"188",2016-05-18 21:23:01,-83.151135,40.077368,550,2308.99418570107,"278.8",88
"189",2016-05-18 21:23:04,-83.150986,40.077374,553,2321.70341564555,"278.8",88
