"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2016-05-10 12:17:39,-83.152305,40.081144,0,0,"281.0",87
"2",2016-05-10 12:17:41,-83.152319,40.081074,2,7.8830740066998,"281.0",87
"3",2016-05-10 12:17:44,-83.152279,40.080981,5,18.781979660078,"281.0",87
"4",2016-05-10 12:17:47,-83.152161,40.080937,8,29.9625571325012,"281.0",87
"5",2016-05-10 12:17:50,-83.151999,40.080956,11,43.9219895640888,"281.0",87
"6",2016-05-10 12:17:53,-83.151853,40.080978,14,56.5963234851667,"281.0",87
"7",2016-05-10 12:17:56,-83.151728,40.080992,17,67.3565896640345,"280.8",87
"8",2016-05-10 12:17:59,-83.151563,40.080978,20,81.4965225506481,"280.6",87
"9",2016-05-10 12:18:02,-83.151435,40.080998,23,92.6238582344106,"280.5",87
"10",2016-05-10 12:18:05,-83.151305,40.081024,26,104.068557224565,"280.3",87
"11",2016-05-10 12:18:08,-83.151169,40.081051,29,116.03585768488,"280.1",87
"12",2016-05-10 12:18:11,-83.151038,40.081082,32,127.715161270108,"279.9",87
"13",2016-05-10 12:18:14,-83.150909,40.081102,35,138.925945592042,"279.6",87
"14",2016-05-10 12:18:17,-83.150785,40.081112,38,149.54606218891,"279.4",87
"15",2016-05-10 12:18:20,-83.150648,40.081124,41,161.291152564704,"279.1",87
"16",2016-05-10 12:18:23,-83.150516,40.081133,44,172.578707425059,"278.8",87
"17",2016-05-10 12:18:26,-83.150387,40.081139,47,183.586469709632,"278.5",87
"18",2016-05-10 12:18:29,-83.150252,40.081152,50,195.175702097491,"278.5",87
"19",2016-05-10 12:18:32,-83.150119,40.081162,53,206.558439899117,"278.2",87
"20",2016-05-10 12:18:35,-83.149982,40.081186,56,218.529249417094,"277.9",87
"21",2016-05-10 12:18:38,-83.149865,40.081191,59,228.510162342628,"277.6",87
"22",2016-05-10 12:18:42,-83.149703,40.081209,63,242.453111492891,"277.4",87
"23",2016-05-10 12:18:45,-83.149587,40.081243,66,253.03345024369,"277.1",87
"24",2016-05-10 12:18:48,-83.149475,40.081284,69,263.608565138104,"276.9",87
"25",2016-05-10 12:18:51,-83.149336,40.081293,72,275.490076821723,"276.8",87
"26",2016-05-10 12:18:54,-83.149209,40.081259,75,286.950226836906,"276.7",87
"27",2016-05-10 12:18:57,-83.149076,40.081224,78,298.929685673642,"276.6",87
"28",2016-05-10 12:19:01,-83.148932,40.081231,82,311.219491841492,"276.5",87
"29",2016-05-10 12:19:04,-83.148794,40.081244,85,323.062274241002,"276.5",87
"30",2016-05-10 12:19:07,-83.148669,40.081261,88,333.875918226387,"276.5",87
"31",2016-05-10 12:19:10,-83.148543,40.08129,91,345.082886178025,"276.6",87
"32",2016-05-10 12:19:13,-83.148415,40.081308,94,356.167773159437,"276.7",87
"33",2016-05-10 12:19:16,-83.148285,40.081315,97,367.267784444422,"276.8",87
"34",2016-05-10 12:19:19,-83.148157,40.081328,100,378.265687714392,"276.9",87
"35",2016-05-10 12:19:23,-83.148005,40.081344,104,391.334081986358,"277.0",87
"36",2016-05-10 12:19:26,-83.147887,40.081362,107,401.582408326407,"277.0",87
"37",2016-05-10 12:19:29,-83.147762,40.081379,110,412.396034144628,"277.0",87
"38",2016-05-10 12:19:33,-83.147605,40.081401,114,425.990753865611,"276.9",87
"39",2016-05-10 12:19:36,-83.147478,40.081413,117,436.890013230547,"276.9",87
"40",2016-05-10 12:19:39,-83.147354,40.081429,120,447.600709015388,"276.9",87
"41",2016-05-10 12:19:42,-83.147221,40.081438,123,458.973053939603,"276.9",87
"42",2016-05-10 12:19:45,-83.147109,40.081466,126,469.008834979752,"276.9",87
"43",2016-05-10 12:19:49,-83.147015,40.081524,130,479.294176159098,"276.9",87
"44",2016-05-10 12:19:52,-83.147038,40.081633,133,491.585122404879,"277.1",87
"45",2016-05-10 12:19:55,-83.147078,40.081731,136,503.014046632477,"277.3",87
"46",2016-05-10 12:19:58,-83.147106,40.081825,139,513.746404758876,"277.2",87
"47",2016-05-10 12:20:01,-83.147123,40.081919,142,524.310140770944,"277.1",87
"48",2016-05-10 12:20:05,-83.147128,40.082038,146,537.564003792435,"277.0",87
"49",2016-05-10 12:20:08,-83.147149,40.082136,149,548.618969210157,"277.0",87
"50",2016-05-10 12:20:11,-83.147064,40.082201,152,558.854672259089,"276.9",87
"51",2016-05-10 12:20:14,-83.146912,40.082203,155,571.802871894347,"276.9",87
"52",2016-05-10 12:20:17,-83.146761,40.082218,158,584.77192657075,"276.9",87
"53",2016-05-10 12:20:20,-83.14663,40.082234,161,596.070842953513,"276.9",87
"54",2016-05-10 12:20:23,-83.146484,40.082245,164,608.566228241625,"276.9",87
"55",2016-05-10 12:20:26,-83.146346,40.082262,167,620.471454622069,"276.7",87
"56",2016-05-10 12:20:29,-83.146213,40.082293,170,632.313415315302,"276.5",87
"57",2016-05-10 12:20:32,-83.146082,40.082296,173,643.47605074542,"276.6",87
"58",2016-05-10 12:20:35,-83.145945,40.082294,176,655.146850042391,"276.6",87
"59",2016-05-10 12:20:38,-83.145798,40.082304,179,667.716642878881,"276.6",87
"60",2016-05-10 12:20:41,-83.14567,40.082307,182,678.623875162375,"276.5",87
