"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2016-10-17 16:23:06,-73.955987,41.391398,0,0,"54.0",118
"2",2016-10-17 16:23:12,-73.956101,41.391435,6,10.3732486170735,"54.0",118
"3",2016-10-17 16:23:16,-73.956246,41.391388,10,23.5645811754292,"54.0",118
"4",2016-10-17 16:23:21,-73.956368,41.391397,15,33.8023123889091,"54.0",118
"5",2016-10-17 16:23:25,-73.95635,41.391509,19,46.3603903719186,"54.0",118
"6",2016-10-17 16:23:29,-73.956329,41.391621,23,58.9509153240325,"54.0",118
"7",2016-10-17 16:23:33,-73.956321,41.391724,27,70.4362710236106,"54.0",118
"8",2016-10-17 16:23:38,-73.956389,41.391804,32,80.9983907058835,"53.5",118
"9",2016-10-17 16:23:42,-73.956519,41.391861,36,93.5732839321369,"52.8",118
"10",2016-10-17 16:23:46,-73.956625,41.39193,40,105.293433689087,"52.1",118
"11",2016-10-17 16:23:50,-73.956744,41.391996,44,117.652350292148,"51.4",118
"12",2016-10-17 16:23:54,-73.956856,41.392062,48,129.546264276714,"50.6",118
"13",2016-10-17 16:23:59,-73.95697,41.392132,53,141.849054355617,"49.9",118
"14",2016-10-17 16:24:03,-73.957096,41.392193,57,154.372397985287,"49.2",118
"15",2016-10-17 16:24:06,-73.957197,41.392241,60,164.357164882959,"48.5",118
"16",2016-10-17 16:24:10,-73.957323,41.392311,64,177.450825610282,"48.3",118
"17",2016-10-17 16:24:14,-73.957439,41.392386,68,190.239504431148,"48.1",118
"18",2016-10-17 16:24:18,-73.95756,41.39246,72,203.276686401212,"47.9",118
"19",2016-10-17 16:24:22,-73.957684,41.392529,76,216.169848120306,"48.2",118
"20",2016-10-17 16:24:26,-73.957804,41.392607,80,229.429608127993,"48.7",118
"21",2016-10-17 16:24:29,-73.957902,41.392661,83,239.584163982061,"49.3",118
"22",2016-10-17 16:24:33,-73.958031,41.39273,87,252.815008765939,"50.0",118
"23",2016-10-17 16:24:37,-73.95815,41.392802,91,265.582192469959,"50.7",118
"24",2016-10-17 16:24:41,-73.958269,41.392874,95,278.34936760529,"51.5",118
"25",2016-10-17 16:24:45,-73.9584,41.392875,99,289.289892891554,"52.0",118
"26",2016-10-17 16:24:49,-73.958533,41.392835,103,301.256193575541,"52.5",118
"27",2016-10-17 16:24:53,-73.958683,41.392801,107,314.342175887271,"52.5",118
"28",2016-10-17 16:24:56,-73.958802,41.392819,110,324.480005287163,"52.5",118
"29",2016-10-17 16:25:00,-73.95892,41.392893,114,337.323926563012,"52.5",118
"30",2016-10-17 16:25:03,-73.958972,41.392978,117,347.734996044715,"52.5",118
"31",2016-10-17 16:25:07,-73.959,41.393097,121,361.18680625359,"52.5",118
"32",2016-10-17 16:25:10,-73.959018,41.393188,124,371.427801587412,"52.5",118
"33",2016-10-17 16:25:13,-73.959047,41.393282,127,382.168431454979,"52.4",118
"34",2016-10-17 16:25:16,-73.959076,41.393371,130,392.367569011198,"52.1",118
"35",2016-10-17 16:25:19,-73.959102,41.393461,133,402.618903312384,"51.8",118
"36",2016-10-17 16:25:22,-73.959124,41.393555,136,413.242997247804,"51.7",118
"37",2016-10-17 16:25:25,-73.959161,41.393644,139,423.621080190249,"51.6",118
"38",2016-10-17 16:25:29,-73.959206,41.393755,143,436.536358117792,"51.6",118
"39",2016-10-17 16:25:33,-73.959237,41.39386,147,448.508160294795,"51.6",118
"40",2016-10-17 16:25:37,-73.95927,41.393953,151,459.22138687373,"51.6",118
"41",2016-10-17 16:25:41,-73.959382,41.394027,155,471.684892970469,"51.6",118
"42",2016-10-17 16:25:45,-73.959478,41.394106,159,483.584880099895,"51.6",118
"43",2016-10-17 16:25:49,-73.95952,41.394216,163,496.322438513343,"51.6",118
