"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2016-10-24 22:15:23,-73.954766,41.391458,0,0,"52.0",120
"2",2016-10-24 22:15:26,-73.954851,41.391535,3,11.1293495329301,"52.0",120
"3",2016-10-24 22:15:30,-73.954892,41.391627,7,21.9279642199528,"52.0",120
"4",2016-10-24 22:15:34,-73.954793,41.391708,11,34.161520235203,"52.0",120
"5",2016-10-24 22:15:38,-73.954742,41.391806,15,45.8727682716922,"52.2",120
"6",2016-10-24 22:15:43,-73.954881,41.391807,20,57.4815407615483,"52.4",120
"7",2016-10-24 22:15:46,-73.955032,41.391795,23,70.1624865469144,"52.5",120
"8",2016-10-24 22:15:49,-73.955196,41.391789,26,83.8748175836433,"52.7",120
"9",2016-10-24 22:15:52,-73.955356,41.391779,29,97.2831138470601,"52.9",120
"10",2016-10-24 22:15:55,-73.955493,41.391765,32,108.829989966617,"53.1",120
"11",2016-10-24 22:15:58,-73.955631,41.391753,35,120.431884682299,"53.3",120
"12",2016-10-24 22:16:02,-73.955787,41.39176,39,133.483129375432,"53.5",120
"13",2016-10-24 22:16:05,-73.955924,41.391757,42,144.92922447534,"53.6",120
"14",2016-10-24 22:16:08,-73.95607,41.391739,45,157.285611417552,"53.8",120
"15",2016-10-24 22:16:11,-73.95618,41.391694,48,167.749052350225,"54.0",120
"16",2016-10-24 22:16:14,-73.956312,41.391688,51,178.792938902572,"54.0",120
"17",2016-10-24 22:16:17,-73.956423,41.391732,54,189.27731088918,"53.5",120
"18",2016-10-24 22:16:20,-73.956509,41.391816,57,201.068003012864,"53.1",120
"19",2016-10-24 22:16:23,-73.956597,41.391901,60,213.048888027148,"52.4",120
"20",2016-10-24 22:16:26,-73.956701,41.391977,63,225.173676866446,"51.6",120
"21",2016-10-24 22:16:29,-73.956802,41.392047,66,236.656957150627,"50.9",120
"22",2016-10-24 22:16:32,-73.956903,41.392112,69,247.770055673176,"50.2",120
"23",2016-10-24 22:16:35,-73.957011,41.392174,72,259.127115558535,"49.5",120
"24",2016-10-24 22:16:38,-73.957123,41.392242,75,271.15981151113,"48.7",120
"25",2016-10-24 22:16:41,-73.957233,41.392311,78,283.134231482454,"48.0",120
"26",2016-10-24 22:16:44,-73.957343,41.392376,81,294.828008978837,"47.8",120
"27",2016-10-24 22:16:47,-73.957455,41.392435,84,306.25697004656,"47.6",120
"28",2016-10-24 22:16:50,-73.957559,41.392493,87,317.079156147468,"47.9",120
"29",2016-10-24 22:16:53,-73.957661,41.392554,90,327.972739759136,"48.2",120
"30",2016-10-24 22:16:56,-73.957759,41.392616,93,338.678575013374,"48.7",120
"31",2016-10-24 22:16:59,-73.957871,41.392672,96,349.918915717558,"49.3",120
"32",2016-10-24 22:17:02,-73.95798,41.392732,99,361.209227717676,"49.8",120
"33",2016-10-24 22:17:05,-73.958082,41.392794,102,372.172523244874,"50.5",120
"34",2016-10-24 22:17:08,-73.958187,41.392855,105,383.263078727907,"51.3",120
"35",2016-10-24 22:17:11,-73.958303,41.392905,108,394.435530594294,"52.0",120
"36",2016-10-24 22:17:14,-73.958433,41.392904,111,405.292544090717,"52.5",120
"37",2016-10-24 22:17:17,-73.958574,41.392867,114,417.767195248177,"52.5",120
"38",2016-10-24 22:17:20,-73.958709,41.392838,117,429.49429791657,"52.5",120
"39",2016-10-24 22:17:24,-73.95886,41.392873,121,442.692669421185,"52.5",120
"40",2016-10-24 22:17:27,-73.958962,41.392937,124,453.797457719333,"52.5",120
"41",2016-10-24 22:17:30,-73.958987,41.393042,127,465.670996508111,"52.5",120
"42",2016-10-24 22:17:33,-73.958989,41.393157,130,478.473827452235,"52.5",120
"43",2016-10-24 22:17:36,-73.959007,41.393269,133,491.031900562239,"52.5",120
"44",2016-10-24 22:17:39,-73.959024,41.39336,136,501.260971044288,"52.3",120
"45",2016-10-24 22:17:42,-73.959072,41.393464,139,513.512512567153,"52.0",120
"46",2016-10-24 22:17:45,-73.959123,41.393565,142,525.535423655332,"51.7",120
"47",2016-10-24 22:17:48,-73.959164,41.393671,145,537.822003688006,"51.6",120
"48",2016-10-24 22:17:51,-73.959192,41.393783,148,550.507159223958,"51.6",120
"49",2016-10-24 22:17:54,-73.959216,41.393876,151,561.052093002902,"51.6",120
"50",2016-10-24 22:17:58,-73.959251,41.393984,155,573.424790119126,"51.6",120
"51",2016-10-24 22:18:01,-73.959346,41.394045,158,583.867484937293,"51.6",120
"52",2016-10-24 22:18:04,-73.959462,41.394075,161,594.114095464661,"51.6",120
"53",2016-10-24 22:18:07,-73.959595,41.394037,164,605.999154870505,"51.6",120
