"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2015-08-09 18:57:32,-83.180174,40.042386,0,0,"287.0",68
"2",2015-08-09 18:57:37,-83.180211,40.04253,5,16.3371974155522,"286.7",68
"3",2015-08-09 18:57:41,-83.180233,40.042636,9,28.2850870719731,"286.5",68
"4",2015-08-09 18:57:44,-83.180238,40.042735,12,39.3139513715961,"286.3",68
"5",2015-08-09 18:57:46,-83.180246,40.042841,14,51.1334970086183,"286.2",68
"6",2015-08-09 18:57:49,-83.18025,40.042943,17,62.4932010051829,"286.3",68
"7",2015-08-09 18:57:52,-83.180265,40.043034,20,72.7036132746661,"286.3",68
"8",2015-08-09 18:57:56,-83.180288,40.043139,24,84.5553693263613,"286.3",68
"9",2015-08-09 18:57:59,-83.180301,40.043245,27,96.4071304308168,"286.2",68
"10",2015-08-09 18:58:03,-83.180313,40.043343,31,107.364268664982,"286.1",68
"11",2015-08-09 18:58:06,-83.180341,40.043451,34,119.621290353801,"286.0",68
"12",2015-08-09 18:58:09,-83.180373,40.043549,37,130.866290379731,"285.9",68
"13",2015-08-09 18:58:12,-83.180398,40.043663,40,143.734311470636,"286.0",68
"14",2015-08-09 18:58:15,-83.180394,40.043779,43,156.651871018609,"286.1",68
"15",2015-08-09 18:58:18,-83.180375,40.04388,46,168.011135445612,"286.2",68
"16",2015-08-09 18:58:21,-83.180374,40.043974,49,178.475514600072,"286.3",68
"17",2015-08-09 18:58:24,-83.180394,40.04407,52,189.297250361475,"285.9",68
"18",2015-08-09 18:58:27,-83.180397,40.044167,55,200.09826716788,"285.5",68
"19",2015-08-09 18:58:31,-83.180395,40.044272,59,211.788056307718,"285.2",68
"20",2015-08-09 18:58:35,-83.180403,40.044394,63,225.386135580205,"284.9",68
"21",2015-08-09 18:58:37,-83.180439,40.044495,65,237.040458967482,"284.6",68
"22",2015-08-09 18:58:40,-83.180455,40.044597,68,248.476623433596,"284.4",68
"23",2015-08-09 18:58:44,-83.180472,40.044686,72,258.48942047599,"284.1",68
"24",2015-08-09 18:58:48,-83.180474,40.044807,76,271.960157154302,"283.8",68
"25",2015-08-09 18:58:50,-83.180484,40.044913,78,283.790756322763,"283.5",68
"26",2015-08-09 18:58:54,-83.180492,40.04502,82,295.721436585766,"283.5",68
"27",2015-08-09 18:58:57,-83.180515,40.045127,85,307.792812559249,"283.4",68
"28",2015-08-09 18:58:59,-83.180533,40.045224,87,318.699213984223,"283.5",68
"29",2015-08-09 18:59:03,-83.180541,40.04532,91,329.407609127852,"283.7",68
"30",2015-08-09 18:59:05,-83.180582,40.045433,93,342.462941472642,"283.9",68
"31",2015-08-09 18:59:08,-83.180602,40.045527,96,353.064869108576,"284.1",68
"32",2015-08-09 18:59:11,-83.180619,40.045626,99,364.180311592849,"284.3",68
"33",2015-08-09 18:59:15,-83.180643,40.04574,103,377.034487644358,"284.5",68
"34",2015-08-09 18:59:18,-83.180659,40.045854,106,389.797948330583,"284.8",68
"35",2015-08-09 18:59:21,-83.18069,40.045957,109,401.564255047024,"285.2",68
"36",2015-08-09 18:59:24,-83.180716,40.046065,112,413.78922265336,"285.5",68
"37",2015-08-09 18:59:27,-83.180752,40.046165,115,425.336170065178,"285.7",68
"38",2015-08-09 18:59:30,-83.180772,40.046263,118,436.377813301159,"285.9",68
"39",2015-08-09 18:59:34,-83.180787,40.046363,122,447.582912909144,"286.1",68
"40",2015-08-09 18:59:36,-83.180793,40.046463,124,458.726598307851,"286.3",68
"41",2015-08-09 18:59:40,-83.180813,40.04658,128,471.862019797549,"286.5",68
"42",2015-08-09 18:59:44,-83.180809,40.046693,132,484.445739867386,"286.5",68
"43",2015-08-09 18:59:48,-83.180819,40.046792,136,495.499267580828,"286.5",68
"44",2015-08-09 18:59:50,-83.180828,40.046887,138,506.102393582031,"286.5",68
"45",2015-08-09 18:59:54,-83.180844,40.046985,142,517.096578595359,"286.3",68
"46",2015-08-09 18:59:57,-83.180878,40.047088,145,528.922897413978,"286.1",68
"47",2015-08-09 19:00:00,-83.180901,40.047208,148,542.424258891096,"285.9",68
"48",2015-08-09 19:00:03,-83.180903,40.047318,151,554.67058890254,"285.7",68
"49",2015-08-09 19:00:06,-83.180912,40.047413,154,565.273714477096,"285.5",68
"50",2015-08-09 19:00:08,-83.180937,40.047515,156,576.826433368952,"285.5",68
"51",2015-08-09 19:00:12,-83.180947,40.047614,160,587.87996029019,"285.4",68
"52",2015-08-09 19:00:15,-83.180978,40.047711,163,598.996397631166,"285.3",68
