"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2015-07-26 17:51:38,-83.152245,40.080967,0,0,"279.8",62
"2",2015-07-26 17:51:45,-83.152158,40.080918,7,9.20130746885739,"279.9",62
"3",2015-07-26 17:51:49,-83.152024,40.080931,11,20.7060739285806,"280.0",62
"4",2015-07-26 17:51:53,-83.151889,40.080953,15,32.4625439274364,"280.0",62
"5",2015-07-26 17:51:57,-83.151755,40.080969,19,44.0140640926855,"280.1",62
"6",2015-07-26 17:52:01,-83.151609,40.080988,23,56.6281224616026,"280.1",62
"7",2015-07-26 17:52:05,-83.151453,40.081004,27,70.0341798545577,"280.1",62
"8",2015-07-26 17:52:09,-83.151308,40.081021,31,82.5286176436195,"280.2",62
"9",2015-07-26 17:52:12,-83.151163,40.081041,34,95.0779765117544,"280.2",62
"10",2015-07-26 17:52:17,-83.151016,40.081053,39,107.669668478779,"280.3",62
"11",2015-07-26 17:52:21,-83.150869,40.08107,43,120.332507182268,"280.3",62
"12",2015-07-26 17:52:25,-83.150719,40.081089,47,133.282547174017,"280.4",62
"13",2015-07-26 17:52:28,-83.150579,40.081091,50,145.209030415754,"280.4",62
"14",2015-07-26 17:52:32,-83.150439,40.081099,54,157.166643192623,"280.3",62
"15",2015-07-26 17:52:37,-83.150287,40.081103,59,170.120793065444,"280.3",62
"16",2015-07-26 17:52:41,-83.150146,40.081122,63,182.315194338541,"280.3",62
"17",2015-07-26 17:52:45,-83.149991,40.081134,67,195.584617263453,"280.3",62
"18",2015-07-26 17:52:49,-83.14984,40.081153,71,208.618683384164,"280.2",62
"19",2015-07-26 17:52:53,-83.149688,40.081169,75,221.687110622659,"280.1",62
"20",2015-07-26 17:52:56,-83.149578,40.081208,78,232.01326522578,"280.0",62
"21",2015-07-26 17:52:59,-83.149445,40.081263,81,244.890109128331,"279.8",62
"22",2015-07-26 17:53:03,-83.14932,40.081258,85,255.551411766352,"279.6",62
"23",2015-07-26 17:53:07,-83.149181,40.08122,89,268.123637475659,"279.4",62
"24",2015-07-26 17:53:10,-83.149063,40.081211,92,278.224000721174,"279.3",62
"25",2015-07-26 17:53:13,-83.148942,40.081221,95,288.590020223572,"279.1",62
"26",2015-07-26 17:53:17,-83.148794,40.081231,99,301.24485134472,"278.9",62
"27",2015-07-26 17:53:20,-83.148677,40.081249,102,311.409677426625,"278.7",62
"28",2015-07-26 17:53:24,-83.14853,40.081277,106,324.312413978889,"278.6",62
"29",2015-07-26 17:53:27,-83.14841,40.081291,109,334.65143804498,"278.5",62
"30",2015-07-26 17:53:30,-83.148255,40.081301,112,347.900267251188,"278.4",62
"31",2015-07-26 17:53:35,-83.148111,40.081315,117,360.26394826514,"278.4",62
"32",2015-07-26 17:53:39,-83.147962,40.081311,121,372.962689758673,"278.4",62
