"","DTG","lon","lat","totTime","totDist","ele","woNum"
"1",2016-06-18 13:44:17,-73.973922,41.381307,0,0,"236.0",97
"2",2016-06-18 13:44:23,-73.973946,41.381415,6,12.1884837820632,"236.0",97
"3",2016-06-18 13:44:26,-73.973932,41.38152,9,23.935378066851,"236.0",97
"4",2016-06-18 13:44:30,-73.973928,41.381631,13,36.2963575682564,"236.0",97
"5",2016-06-18 13:44:33,-73.973921,41.381726,16,46.8878594023324,"236.0",97
"6",2016-06-18 13:44:37,-73.973926,41.381842,20,59.8076718962038,"236.0",97
"7",2016-06-18 13:44:41,-73.97397,41.381951,24,72.4858473981196,"236.4",97
"8",2016-06-18 13:44:45,-73.974074,41.382033,28,85.0866899170043,"236.7",97
"9",2016-06-18 13:44:49,-73.974197,41.38207,32,96.1551645539672,"237.1",97
"10",2016-06-18 13:44:53,-73.974349,41.382069,36,108.851455066055,"237.5",97
"11",2016-06-18 13:44:57,-73.974499,41.382073,40,121.388117430651,"237.8",97
"12",2016-06-18 13:45:01,-73.974635,41.382085,44,132.825793479543,"238.2",97
"13",2016-06-18 13:45:05,-73.974761,41.382079,48,143.371116947394,"238.5",97
"14",2016-06-18 13:45:09,-73.974908,41.382075,52,155.657364464359,"238.7",97
"15",2016-06-18 13:45:13,-73.975056,41.382077,56,168.021070393349,"238.9",97
"16",2016-06-18 13:45:17,-73.975193,41.38207,60,179.490498328525,"239.1",97
"17",2016-06-18 13:45:21,-73.975318,41.382085,64,190.063807781306,"239.3",97
"18",2016-06-18 13:45:25,-73.975383,41.382189,68,202.850814257156,"239.1",97
"19",2016-06-18 13:45:28,-73.975364,41.382281,71,213.214433872466,"238.9",97
"20",2016-06-18 13:45:31,-73.975285,41.382351,74,223.425237050856,"238.7",97
"21",2016-06-18 13:45:34,-73.975181,41.382405,77,233.988924372327,"238.0",97
"22",2016-06-18 13:45:37,-73.975061,41.382433,80,244.485344679694,"237.3",97
"23",2016-06-18 13:45:40,-73.974938,41.382451,83,254.952445179139,"236.5",97
"24",2016-06-18 13:45:44,-73.974799,41.382498,87,267.686803641917,"235.8",97
"25",2016-06-18 13:45:48,-73.974659,41.38254,91,280.28027991765,"235.3",97
"26",2016-06-18 13:45:52,-73.974518,41.382572,95,292.584170954613,"234.4",97
"27",2016-06-18 13:45:56,-73.974391,41.382637,99,305.424625938381,"233.5",97
"28",2016-06-18 13:46:00,-73.974287,41.382725,103,318.517353034391,"232.5",97
"29",2016-06-18 13:46:03,-73.974235,41.382811,106,329.029978954767,"231.6",97
"30",2016-06-18 13:46:06,-73.974208,41.382928,109,342.248154946547,"230.7",97
"31",2016-06-18 13:46:09,-73.974207,41.383033,112,353.936999897251,"229.8",97
"32",2016-06-18 13:46:12,-73.974219,41.383156,115,367.665932165446,"229.5",97
"33",2016-06-18 13:46:15,-73.974212,41.383269,118,380.258614630612,"228.8",97
"34",2016-06-18 13:46:18,-73.974184,41.383384,121,393.272218754867,"228.2",97
"35",2016-06-18 13:46:21,-73.974155,41.383507,124,407.177107649316,"227.5",97
"36",2016-06-18 13:46:24,-73.974149,41.383619,127,419.654958107382,"226.9",97
"37",2016-06-18 13:46:27,-73.974168,41.383732,130,432.333766605103,"226.6",97
"38",2016-06-18 13:46:30,-73.974222,41.383835,133,444.654855383513,"226.4",97
"39",2016-06-18 13:46:33,-73.974245,41.383945,136,457.049768663903,"226.1",97
"40",2016-06-18 13:46:36,-73.974218,41.38404,139,467.86288928147,"225.8",97
"41",2016-06-18 13:46:39,-73.974113,41.384106,142,479.303608740724,"225.5",97
"42",2016-06-18 13:46:42,-73.974015,41.384174,145,490.452514231694,"224.8",97
"43",2016-06-18 13:46:45,-73.973955,41.384257,148,500.963564248192,"224.2",97
"44",2016-06-18 13:46:48,-73.973919,41.384348,151,511.530457010557,"223.8",97
"45",2016-06-18 13:46:51,-73.97388,41.384445,154,522.809064604618,"223.5",97
"46",2016-06-18 13:46:54,-73.97384,41.38454,157,533.899579270768,"223.1",97
"47",2016-06-18 13:46:57,-73.97378,41.384629,160,545.002302422851,"222.7",97
"48",2016-06-18 13:47:00,-73.973705,41.384706,163,555.618875038847,"222.4",97
"49",2016-06-18 13:47:03,-73.973606,41.384772,166,566.680070230004,"222.0",97
"50",2016-06-18 13:47:06,-73.973491,41.384833,169,578.442988660666,"221.6",97
"51",2016-06-18 13:47:09,-73.973379,41.384876,172,588.950970545826,"221.3",97
"52",2016-06-18 13:47:12,-73.973264,41.384917,175,599.585172162568,"220.9",97
"53",2016-06-18 13:47:15,-73.973164,41.384986,178,610.932266510272,"220.8",97
"54",2016-06-18 13:47:18,-73.973093,41.385063,181,621.355189293201,"220.6",97
"55",2016-06-18 13:47:21,-73.973031,41.385145,184,631.849897056594,"220.5",97
"56",2016-06-18 13:47:25,-73.972968,41.385227,188,642.386063027697,"220.3",97
"57",2016-06-18 13:47:29,-73.972911,41.385342,192,656.044348368298,"220.1",97
"58",2016-06-18 13:47:33,-73.972917,41.385449,196,667.966070815518,"219.9",97
"59",2016-06-18 13:47:36,-73.972929,41.385557,199,680.030279293302,"219.7",97
"60",2016-06-18 13:47:39,-73.972918,41.385656,202,691.089136944026,"219.5",97
"61",2016-06-18 13:47:42,-73.972906,41.385748,205,701.379454099927,"219.9",97
"62",2016-06-18 13:47:46,-73.972915,41.385838,209,711.426367114971,"220.3",97
"63",2016-06-18 13:47:50,-73.972916,41.385947,213,723.560479052595,"220.6",97
"64",2016-06-18 13:47:54,-73.972917,41.38606,217,736.13985877811,"221.2",97
"65",2016-06-18 13:47:57,-73.972905,41.386176,220,749.091755289165,"221.7",97
"66",2016-06-18 13:48:00,-73.972867,41.386289,223,762.065054461776,"222.3",97
"67",2016-06-18 13:48:03,-73.972833,41.386403,226,775.069303758104,"222.4",97
"68",2016-06-18 13:48:06,-73.972818,41.386501,229,786.050311526788,"222.5",97
"69",2016-06-18 13:48:09,-73.972801,41.386605,232,797.714277223893,"222.5",97
"70",2016-06-18 13:48:12,-73.972816,41.386716,235,810.134086578591,"223.0",97
"71",2016-06-18 13:48:15,-73.972871,41.38683,238,823.630287980338,"223.5",97
"72",2016-06-18 13:48:18,-73.972973,41.38691,241,835.954290181906,"223.4",97
"73",2016-06-18 13:48:21,-73.973083,41.386985,244,848.368285598161,"223.3",97
"74",2016-06-18 13:48:24,-73.973194,41.387076,247,862.100068119875,"223.2",97
"75",2016-06-18 13:48:27,-73.9733,41.387156,250,874.657295863842,"223.1",97
"76",2016-06-18 13:48:31,-73.973387,41.387252,254,887.580189783415,"223.0",97
"77",2016-06-18 13:48:34,-73.973425,41.387341,257,897.983535642094,"222.9",97
"78",2016-06-18 13:48:37,-73.973433,41.387434,260,908.35778633645,"223.3",97
"79",2016-06-18 13:48:41,-73.973429,41.387548,264,921.052604709293,"224.2",97
"80",2016-06-18 13:48:44,-73.973426,41.387639,267,931.185776452786,"225.1",97
"81",2016-06-18 13:48:47,-73.973416,41.387755,270,944.125817593645,"225.6",97
"82",2016-06-18 13:48:50,-73.973375,41.387863,273,956.62645488066,"226.2",97
"83",2016-06-18 13:48:53,-73.973325,41.387954,276,967.583476885483,"226.7",97
"84",2016-06-18 13:48:56,-73.973283,41.388073,279,981.287041858911,"227.3",97
"85",2016-06-18 13:48:59,-73.973264,41.388174,282,992.641737357451,"227.8",97
"86",2016-06-18 13:49:02,-73.973263,41.38828,285,1004.4418989365,"228.4",97
"87",2016-06-18 13:49:05,-73.973255,41.388382,288,1015.81612750253,"229.0",97
"88",2016-06-18 13:49:08,-73.973259,41.388486,291,1027.39817339228,"229.6",97
"89",2016-06-18 13:49:12,-73.973239,41.388585,295,1038.54466579646,"230.3",97
"90",2016-06-18 13:49:17,-73.973197,41.3887,300,1051.81826801155,"230.4",97
"91",2016-06-18 13:49:19,-73.97317,41.388792,302,1062.3049693842,"230.5",97
"92",2016-06-18 13:49:21,-73.973136,41.388878,304,1072.2906851725,"230.5",97
"93",2016-06-18 13:49:24,-73.973107,41.388995,307,1085.53834241934,"230.6",97
"94",2016-06-18 13:49:27,-73.973102,41.389108,310,1098.12437403912,"230.7",97
"95",2016-06-18 13:49:30,-73.973112,41.38923,313,1111.73100663485,"230.8",97
"96",2016-06-18 13:49:33,-73.973147,41.389333,316,1123.56364223028,"230.9",97
"97",2016-06-18 13:49:36,-73.973236,41.389428,319,1136.4898143476,"230.7",97
"98",2016-06-18 13:49:39,-73.973349,41.389503,322,1149.09008870043,"230.5",97
"99",2016-06-18 13:49:42,-73.973461,41.389555,325,1160.09010173459,"231.0",97
"100",2016-06-18 13:49:45,-73.973581,41.389593,328,1170.96812874084,"231.5",97
"101",2016-06-18 13:49:48,-73.973698,41.389613,331,1180.98985575643,"232.1",97
"102",2016-06-18 13:49:51,-73.973823,41.389619,334,1191.45061606072,"232.6",97
"103",2016-06-18 13:49:54,-73.973948,41.389616,337,1201.89537150691,"232.9",97
"104",2016-06-18 13:49:57,-73.97409,41.389623,340,1213.78011997628,"233.2",97
"105",2016-06-18 13:50:00,-73.974218,41.389624,343,1224.47065966742,"233.5",97
"106",2016-06-18 13:50:03,-73.97436,41.389622,346,1236.33192392257,"233.7",97
"107",2016-06-18 13:50:06,-73.974497,41.389653,349,1248.28260785279,"234.0",97
"108",2016-06-18 13:50:09,-73.974602,41.389707,352,1258.91427170353,"234.5",97
"109",2016-06-18 13:50:13,-73.974667,41.389802,356,1270.80151297852,"235.1",97
"110",2016-06-18 13:50:16,-73.974739,41.389876,359,1281.00033220466,"234.8",97
"111",2016-06-18 13:50:20,-73.974832,41.389969,363,1293.94263550405,"235.1",97
"112",2016-06-18 13:50:24,-73.974919,41.390065,367,1306.86535266473,"235.4",97
"113",2016-06-18 13:50:28,-73.974985,41.390162,371,1318.98881771657,"235.6",97
"114",2016-06-18 13:50:31,-73.975028,41.390258,374,1330.26273123514,"236.2",97
"115",2016-06-18 13:50:35,-73.975071,41.39037,378,1343.23738951004,"237.0",97
"116",2016-06-18 13:50:39,-73.975111,41.390482,382,1356.14494655001,"237.8",97
"117",2016-06-18 13:50:42,-73.975155,41.390567,385,1366.29557524418,"238.6",97
"118",2016-06-18 13:50:46,-73.975238,41.390652,389,1378.02504247431,"239.5",97
"119",2016-06-18 13:50:50,-73.975351,41.390713,393,1389.65126955608,"240.3",97
"120",2016-06-18 13:50:55,-73.975436,41.390785,398,1400.35788051542,"241.1",97
"121",2016-06-18 13:50:59,-73.975534,41.39084,402,1410.57891223179,"241.9",97
"122",2016-06-18 13:51:03,-73.975647,41.390901,406,1422.20511716165,"242.8",97
"123",2016-06-18 13:51:07,-73.97579,41.390923,410,1434.39609448642,"243.7",97
"124",2016-06-18 13:51:10,-73.975913,41.390922,413,1444.66887593208,"244.6",97
"125",2016-06-18 13:51:13,-73.976034,41.39092,416,1454.77647947451,"245.5",97
"126",2016-06-18 13:51:16,-73.976162,41.390917,419,1465.47144196329,"246.2",97
"127",2016-06-18 13:51:19,-73.976285,41.390903,422,1475.86117366772,"246.8",97
"128",2016-06-18 13:51:22,-73.976416,41.390891,425,1486.8827178092,"248.5",97
"129",2016-06-18 13:51:26,-73.97657,41.390875,429,1499.86657263197,"250.3",97
"130",2016-06-18 13:51:30,-73.97673,41.390877,433,1513.23061997999,"252.0",97
"131",2016-06-18 13:51:33,-73.976865,41.390885,436,1524.54008681122,"253.7",97
"132",2016-06-18 13:51:37,-73.97701,41.390881,440,1536.65775652398,"255.5",97
